time,predicted,true
4141,0.5857461881755162,0.5782743319692285
4142,0.586058044368157,0.5761135072853334
4143,0.5857552558852791,0.5742644364268757
4144,0.5852388225038941,0.5724027579261995
4145,0.5848812549240777,0.570704378478804
4146,0.5843360104727635,0.568739429618112
4147,0.5836641211673823,0.5664747520653466
4148,0.5832312292951662,0.5642736854399684
4149,0.5824246514775392,0.5620421294102491
4150,0.5809234763342099,0.560301132521076
4151,0.57941060040363,0.5591511355293923
4152,0.5782232524728218,0.5582861297633717
4153,0.5772101570833253,0.5578738501402152
4154,0.5762130174713543,0.5577079254875844
4155,0.5752409766054137,0.55778149127372
4156,0.5743904391850828,0.5583580507789149
4157,0.5738160783928343,0.5594105918389023
4158,0.5734691538535626,0.5605189659383824
4159,0.573100756977504,0.5616981795788482
4160,0.5727161098179223,0.5631495269699968
4161,0.5726438441652446,0.5647830931856586
4162,0.5727871907254762,0.5669370388993143
4163,0.5729082162490071,0.5696520907633643
4164,0.5731354948964813,0.5726987428819988
4165,0.5733315319172236,0.5761673972156945
4166,0.5736197188915265,0.5783182101643204
4167,0.5741858311510407,0.5789610992512466
4168,0.5749225231130015,0.5789877277361343
4169,0.5754973462592551,0.577897188277134
4170,0.5757649985610738,0.5775168688577441
4171,0.5759412069612846,0.5779907589293668
