time,predicted,true
4022,0.5637723223747656,0.5635637393610827
4023,0.5624415354121497,0.5619313320310892
4024,0.5607986409165179,0.5601826240617573
4025,0.5589755082547088,0.5579995353609656
4026,0.5571106586398256,0.5562596904775738
4027,0.5550708448638157,0.5550578502450141
4028,0.553475102107461,0.5537098251330769
4029,0.5520511763290389,0.5524309843246236
4030,0.5510448291574895,0.551603563172467
4031,0.5505652922708819,0.5512020206344461
4032,0.5504936608831799,0.5512148952203348
4033,0.5508260842718941,0.5517436542970028
4034,0.5515865482566784,0.5516112689806949
4035,0.5523826524809704,0.550750063587925
4036,0.5529255159228368,0.5515259562001176
4037,0.5530982164550768,0.5538181103927264
4038,0.5529357047944684,0.5540791790195417
4039,0.5522982098068672,0.5525361953384339
4040,0.5515015859063038,0.5510289589382705
4041,0.550678062946366,0.5488749031251516
4042,0.5502720334686059,0.5481564311545084
4043,0.5504725604637969,0.5492255380945418
4044,0.5512591694210698,0.5506314213786492
4045,0.5523996038761045,0.5529787083999017
4046,0.5537441486469794,0.5542321033959816
4047,0.5549663126581501,0.5541358493993903
4048,0.5557255505436851,0.5541926834522882
4049,0.5559975907676755,0.5538678511441677
4050,0.5559869520842062,0.5541225059193232
4051,0.556037754232356,0.5551606993564334
4052,0.5563949261164318,0.556086689867067
4053,0.5572160654203058,0.5571698858640008
4054,0.5585356163599201,0.5583835104132465
4055,0.5601627860115257,0.5596363798095899
4056,0.561954093554949,0.5611605375037767
4057,0.5636095667529285,0.5629327385777878
4058,0.5649225714895572,0.5642518626311018
4059,0.5658615499455832,0.565093433317063
4060,0.566361700021277,0.5657741936710595
4061,0.5666983302033717,0.5661148882433806
4062,0.5668476637879728,0.5666830373911652
4063,0.5670652469018641,0.567522616615318
4064,0.5677371011060194,0.5682038879197729
4065,0.5689222274804416,0.568858775722039
4066,0.5706866176278633,0.5703429107679006
4067,0.5729798351987433,0.5727009854384529
4068,0.5755979032507147,0.5756313697705016
4069,0.578150448800446,0.579374780493271
4070,0.5803520013252005,0.5818917225536142
4071,0.5821187396778015,0.583026934017052
4072,0.5834021647078945,0.5839741298791087
4073,0.5841900986261214,0.5842061444464798
4074,0.5847642170711014,0.584904372095255
4075,0.5853562591560313,0.586217731566859
4076,0.5859626204328214,0.5871315837460802
4077,0.5865959972982449,0.5879338331883032
4078,0.5871180724873478,0.5883268329200019
4079,0.5874145463365265,0.5881661522748985
4080,0.587427514419179,0.5878045322267077
4081,0.5872527673980255,0.587125590939363
4082,0.5871682200843815,0.5871606753488987
4083,0.5874689384449068,0.5880419501970765
4084,0.588263566049221,0.5891772081972484
4085,0.5894965832473574,0.590865052545153
4086,0.5910687063192177,0.592049646386274
4087,0.5925558115535793,0.5926324401308192
4088,0.5933873396214351,0.5933889314902119
4089,0.5933128556839291,0.594060062466312
4090,0.592308175381299,0.5929978022026706
4091,0.590565910260804,0.5900979435168265
4092,0.5882033920413727,0.5878655499273561
4093,0.5857934073738118,0.5860244611894454
4094,0.5835192542013531,0.5837698161512862
4095,0.5815863888753071,0.5815597325355251
4096,0.5798692218746341,0.5797877873518641
4097,0.5781001832880296,0.5785171152623305
4098,0.5762009689591314,0.5767908210819549
4099,0.5739186481294312,0.5746779824223774
4100,0.5713235414785849,0.5717441138782475
4101,0.568640647802805,0.5677181602698602
4102,0.5659769021948376,0.5653992002353624
4103,0.5639484592032453,0.5648019575155785
4104,0.5628823026397949,0.5642610035157288
4105,0.5627498114409302,0.5643866426422909
4106,0.5635344076266448,0.5647921251808166
4107,0.5648605454430548,0.5653188515994366
4108,0.5664591482161572,0.566612341653275
4109,0.5679652629791913,0.5685680848171659
4110,0.5690794120665782,0.5698730311516079
4111,0.569640973480398,0.570506345355793
4112,0.5698481271332523,0.571023588872748
4113,0.5697929026760534,0.5710966362599939
4114,0.5696881406757301,0.5713753604995734
4115,0.5699123677169382,0.5718945205838739
4116,0.5705845988900529,0.5720503655055853
4117,0.5715173122032783,0.5719679230520316
4118,0.572618160571414,0.5734953075122156
4119,0.5739317864741634,0.5767261601176373
4120,0.5753625998988875,0.5778412459807142
4121,0.5767002290272385,0.5770254347323234
4122,0.5777885064810991,0.5779917575738593
4123,0.5787996084992989,0.580159952485764
4124,0.579930903029634,0.5814865884871845
4125,0.5811384635669556,0.5824812730994228
4126,0.5823075279202269,0.583607742733286
4127,0.5835031055999689,0.5846040208339344
4128,0.5845895490037001,0.585439048067507
4129,0.585556371369724,0.5861138428237267
4130,0.5863279986618853,0.5867464839591776
4131,0.5868302965889426,0.5873289359245005
4132,0.5871083394567719,0.5877538554823795
4133,0.5872195149751283,0.5880388064610289
4134,0.5872743159737592,0.5879833521158386
4135,0.5870956262460632,0.5875463737381668
4136,0.5864589885509705,0.5868250081713365
4137,0.5854772588379844,0.5857503407393975
4138,0.5842000172533682,0.5843934449302531
4139,0.5826738990840511,0.5827477104213493
4140,0.5808168344480471,0.580707299872485
4141,0.578839825384943,0.5782743319692285
4142,0.5767940390338494,0.5761135072853334
4143,0.5748197142714094,0.5742644364268757
4144,0.5729525813644156,0.5724027579261995
4145,0.5710909555826229,0.570704378478804
4146,0.5691978037868881,0.568739429618112
4147,0.5671858340630227,0.5664747520653466
4148,0.5650177120990402,0.5642736854399684
4149,0.5628649899459426,0.5620421294102491
4150,0.560863696207082,0.560301132521076
4151,0.5592068782936974,0.5591511355293923
4152,0.5580547213905851,0.5582861297633717
4153,0.5575153591349884,0.5578738501402152
4154,0.5574477668081603,0.5577079254875844
4155,0.5576961215900018,0.55778149127372
4156,0.5581772596388793,0.5583580507789149
4157,0.5588400480455618,0.5594105918389023
4158,0.5597843106947131,0.5605189659383824
4159,0.5608766340139952,0.5616981795788482
4160,0.5623177400300802,0.5631495269699968
4161,0.5642510402288771,0.5647830931856586
4162,0.5666558609492033,0.5669370388993143
4163,0.5694163200920531,0.5696520907633643
4164,0.5723708137457535,0.5726987428819988
4165,0.575215981387212,0.5761673972156945
4166,0.5774104386645103,0.5783182101643204
4167,0.5786482432114508,0.5789610992512466
4168,0.5790380273005947,0.5789877277361343
4169,0.5787628207173763,0.577897188277134
4170,0.5780725535629271,0.5775168688577441
4171,0.5775089622817093,0.5779907589293668
