time,predicted,true
4022,0.5615497174959554,0.5635637393610827
4023,0.5602848544837081,0.5619313320310892
4024,0.5585729471403904,0.5601826240617573
4025,0.5565843529500166,0.5579995353609656
4026,0.5545838951608597,0.5562596904775738
4027,0.5528510905143122,0.5550578502450141
4028,0.5515476884892264,0.5537098251330769
4029,0.5506375977702016,0.5524309843246236
4030,0.5502378826454091,0.551603563172467
4031,0.5500169691065457,0.5512020206344461
4032,0.5499767716041726,0.5512148952203348
4033,0.5501316142098702,0.5517436542970028
4034,0.5504063464566834,0.5516112689806949
4035,0.550670835575589,0.550750063587925
4036,0.550786428471469,0.5515259562001176
4037,0.5507558816531402,0.5538181103927264
4038,0.5504899650890611,0.5540791790195417
4039,0.5499053525052833,0.5525361953384339
4040,0.5490172427638648,0.5510289589382705
4041,0.5481517144052385,0.5488749031251516
4042,0.5476314615973532,0.5481564311545084
4043,0.5476905900063651,0.5492255380945418
4044,0.5484296656052189,0.5506314213786492
4045,0.5497589803064787,0.5529787083999017
4046,0.5513673958826637,0.5542321033959816
4047,0.5527511164519404,0.5541358493993903
4048,0.5537249715788463,0.5541926834522882
4049,0.5541854291964922,0.5538678511441677
4050,0.5542056518864972,0.5541225059193232
4051,0.5542658037404298,0.5551606993564334
4052,0.5546203294787998,0.556086689867067
4053,0.5554903507872373,0.5571698858640008
4054,0.5569135376478747,0.5583835104132465
4055,0.5588019287820161,0.5596363798095899
4056,0.5609445794359444,0.5611605375037767
4057,0.5629438742707031,0.5629327385777878
4058,0.564543789816341,0.5642518626311018
4059,0.5656651703821198,0.565093433317063
4060,0.56638191085497,0.5657741936710595
4061,0.5667680358854617,0.5661148882433806
4062,0.5671012871828972,0.5666830373911652
4063,0.5676642015613947,0.567522616615318
4064,0.56867347735373,0.5682038879197729
4065,0.5701717302817039,0.568858775722039
4066,0.5722234539516265,0.5703429107679006
4067,0.5747745980863774,0.5727009854384529
4068,0.5775472677325046,0.5756313697705016
4069,0.5802571423383214,0.579374780493271
4070,0.5826441738810884,0.5818917225536142
4071,0.5845021715028496,0.583026934017052
4072,0.5857380329159089,0.5839741298791087
4073,0.5865375325525479,0.5842061444464798
4074,0.5870941869825812,0.584904372095255
4075,0.5875776007216791,0.586217731566859
4076,0.5880601903674564,0.5871315837460802
4077,0.5885443766866971,0.5879338331883032
4078,0.5889386430845291,0.5883268329200019
4079,0.5891204993101155,0.5881661522748985
4080,0.5890280427283108,0.5878045322267077
4081,0.5887424489895194,0.587125590939363
4082,0.5884603078777509,0.5871606753488987
4083,0.5884726791462263,0.5880419501970765
4084,0.5889538070410583,0.5891772081972484
4085,0.589965112736018,0.590865052545153
4086,0.5914078263816905,0.592049646386274
4087,0.59275502128188,0.5926324401308192
4088,0.593556568317826,0.5933889314902119
4089,0.5935474985679019,0.594060062466312
4090,0.5924690154710313,0.5929978022026706
4091,0.5903824491488318,0.5900979435168265
4092,0.5876894876303341,0.5878655499273561
4093,0.584915326302752,0.5860244611894454
4094,0.5823892666620487,0.5837698161512862
4095,0.5802884301744154,0.5815597325355251
4096,0.5783836304381876,0.5797877873518641
4097,0.576653356840176,0.5785171152623305
4098,0.5747354069883548,0.5767908210819549
4099,0.5725190671021506,0.5746779824223774
4100,0.5699219456807196,0.5717441138782475
4101,0.5669889087655828,0.5677181602698602
4102,0.564072008217322,0.5653992002353624
4103,0.5617614499638297,0.5648019575155785
4104,0.5605008760138656,0.5642610035157288
4105,0.5603708442777371,0.5643866426422909
4106,0.5612522128483461,0.5647921251808166
4107,0.5629184151896272,0.5653188515994366
4108,0.5649782122330774,0.566612341653275
4109,0.5668693206960503,0.5685680848171659
4110,0.5683437703335058,0.5698730311516079
4111,0.5692779240459235,0.570506345355793
4112,0.5696092427944182,0.571023588872748
4113,0.5695267306460677,0.5710966362599939
4114,0.5693570596104,0.5713753604995734
4115,0.5693862154012751,0.5718945205838739
4116,0.5698093117891765,0.5720503655055853
4117,0.5706557414907958,0.5719679230520316
4118,0.5718181431427851,0.5734953075122156
4119,0.5731812114203945,0.5767261601176373
4120,0.5746068647938143,0.5778412459807142
4121,0.5758753051839565,0.5770254347323234
4122,0.5767728794835486,0.5779917575738593
4123,0.5775387445988791,0.580159952485764
4124,0.5783316659669077,0.5814865884871845
4125,0.5790743611980939,0.5824812730994228
4126,0.579819328018649,0.583607742733286
4127,0.5806961270431722,0.5846040208339344
4128,0.581703491521878,0.585439048067507
4129,0.5826340659297375,0.5861138428237267
4130,0.583415437264764,0.5867464839591776
4131,0.5840976909533339,0.5873289359245005
4132,0.584613036350149,0.5877538554823795
4133,0.5849642942330656,0.5880388064610289
4134,0.5851530983386515,0.5879833521158386
4135,0.585122689001801,0.5875463737381668
4136,0.5848403500512425,0.5868250081713365
4137,0.5842322042691832,0.5857503407393975
4138,0.5832152710364799,0.5843934449302531
4139,0.5817654513316892,0.5827477104213493
4140,0.5800000518473563,0.580707299872485
4141,0.5780350054303057,0.5782743319692285
4142,0.5759233499407589,0.5761135072853334
4143,0.5738400385770954,0.5742644364268757
4144,0.5718510382113435,0.5724027579261995
4145,0.569881043724687,0.570704378478804
4146,0.5677865308766002,0.568739429618112
4147,0.5656095787350116,0.5664747520653466
4148,0.5634449398929174,0.5642736854399684
4149,0.5613026302794601,0.5620421294102491
4150,0.5593406463975029,0.560301132521076
4151,0.5577345773485644,0.5591511355293923
4152,0.5566204832648441,0.5582861297633717
4153,0.556067388063442,0.5578738501402152
4154,0.5560553553427127,0.5577079254875844
4155,0.5565547418930691,0.55778149127372
4156,0.5573744835763524,0.5583580507789149
4157,0.558378046718585,0.5594105918389023
4158,0.5594662358234568,0.5605189659383824
4159,0.5606238194374062,0.5616981795788482
4160,0.5619471094506184,0.5631495269699968
4161,0.5636071480378577,0.5647830931856586
4162,0.5657281047555599,0.5669370388993143
4163,0.5682814602397508,0.5696520907633643
4164,0.5710694761820049,0.5726987428819988
4165,0.5737204517249348,0.5761673972156945
4166,0.5758527139581102,0.5783182101643204
4167,0.5772578030196145,0.5789610992512466
4168,0.5777874224950842,0.5789877277361343
4169,0.5774051597762657,0.577897188277134
4170,0.5765877503752979,0.5775168688577441
4171,0.5757911162211458,0.5779907589293668
