time,predicted,true
4118,0.5761705082140977,0.5734953075122156
4119,0.576796793118808,0.5767261601176373
4120,0.5794196544643517,0.5778412459807142
4121,0.5813209522657771,0.5770254347323234
4122,0.5809357849495398,0.5779917575738593
4123,0.5805014491727567,0.580159952485764
4124,0.582043157104059,0.5814865884871845
4125,0.5836603368707216,0.5824812730994228
4126,0.5846132279738726,0.583607742733286
4127,0.5859579711841951,0.5846040208339344
4128,0.587355969696242,0.585439048067507
4129,0.5878647796155867,0.5861138428237267
4130,0.5881390239382054,0.5867464839591776
4131,0.588501799514224,0.5873289359245005
4132,0.588565042154182,0.5877538554823795
4133,0.5884459006724378,0.5880388064610289
4134,0.587854893611633,0.5879833521158386
4135,0.587229997210998,0.5875463737381668
4136,0.586559458030156,0.5868250081713365
4137,0.5867269150917781,0.5857503407393975
4138,0.5869720120650487,0.5843934449302531
4139,0.5861495581301038,0.5827477104213493
4140,0.5848240476267661,0.580707299872485
4141,0.5832009269316942,0.5782743319692285
4142,0.5806744245938232,0.5761135072853334
4143,0.5769969270265771,0.5742644364268757
4144,0.5734270739208701,0.5724027579261995
4145,0.5701549873720687,0.570704378478804
4146,0.5683018850754288,0.568739429618112
4147,0.5674791833822158,0.5664747520653466
4148,0.5662423276948428,0.5642736854399684
4149,0.5641969339831217,0.5620421294102491
4150,0.5619868070251047,0.560301132521076
4151,0.5601011034436486,0.5591511355293923
4152,0.558587497324696,0.5582861297633717
4153,0.5573295766740067,0.5578738501402152
4154,0.5563621062206843,0.5577079254875844
4155,0.5557429691473259,0.55778149127372
4156,0.5555874087409227,0.5583580507789149
4157,0.557779267017015,0.5594105918389023
4158,0.5614983846502921,0.5605189659383824
4159,0.5645548991574082,0.5616981795788482
4160,0.5667544399414732,0.5631495269699968
4161,0.5692034586666195,0.5647830931856586
4162,0.5719340785240529,0.5669370388993143
4163,0.5744088735804201,0.5696520907633643
4164,0.5761106341378718,0.5726987428819988
4165,0.5781033949585838,0.5761673972156945
4166,0.5810312823221476,0.5783182101643204
4167,0.5832377657442721,0.5789610992512466
4168,0.5831384860776012,0.5789877277361343
4169,0.581729721947346,0.577897188277134
4170,0.5800285578865749,0.5775168688577441
4171,0.579360043544596,0.5779907589293668
