time,predicted,true
4022,0.561249668150964,0.5635637393610827
4023,0.5607795537219997,0.5619313320310892
4024,0.5593842545224011,0.5601826240617573
4025,0.5579159595112291,0.5579995353609656
4026,0.5560205312034154,0.5562596904775738
4027,0.55393352707027,0.5550578502450141
4028,0.5524209300028531,0.5537098251330769
4029,0.5507400183025247,0.5524309843246236
4030,0.5491803201617086,0.551603563172467
4031,0.5483082771217711,0.5512020206344461
4032,0.5479271761900207,0.5512148952203348
4033,0.5479529796993249,0.5517436542970028
4034,0.548433866639411,0.5516112689806949
4035,0.5486888633366658,0.550750063587925
4036,0.5482560888532035,0.5515259562001176
4037,0.5487912459236339,0.5538181103927264
4038,0.5507218634074406,0.5540791790195417
4039,0.5514455802087594,0.5525361953384339
4040,0.5504587228551893,0.5510289589382705
4041,0.5495433037052834,0.5488749031251516
4042,0.5479687494402935,0.5481564311545084
4043,0.5467087990853362,0.5492255380945418
4044,0.5469938777590356,0.5506314213786492
4045,0.5472971428574875,0.5529787083999017
4046,0.5485132790070137,0.5542321033959816
4047,0.5503702866342671,0.5541358493993903
4048,0.5513188896653359,0.5541926834522882
4049,0.5523905200653217,0.5538678511441677
4050,0.5527627898992421,0.5541225059193232
4051,0.5526585251807169,0.5551606993564334
4052,0.5531276697210551,0.556086689867067
4053,0.5534296552550826,0.5571698858640008
4054,0.5540932411354498,0.5583835104132465
4055,0.5554501292802738,0.5596363798095899
4056,0.5570043772529527,0.5611605375037767
4057,0.5588150195199264,0.5629327385777878
4058,0.5608070209084944,0.5642518626311018
4059,0.562474419071163,0.565093433317063
4060,0.5635635334109788,0.5657741936710595
4061,0.5644893441350433,0.5661148882433806
4062,0.5650415533709999,0.5666830373911652
4063,0.5654384375980186,0.567522616615318
4064,0.5661053243233346,0.5682038879197729
4065,0.566590963089411,0.568858775722039
4066,0.5670995264171967,0.5703429107679006
4067,0.5684109961762258,0.5727009854384529
4068,0.5707985274198645,0.5756313697705016
4069,0.5738062737394442,0.579374780493271
4070,0.5777593284594068,0.5818917225536142
4071,0.5812331994277065,0.583026934017052
4072,0.583139625632453,0.5839741298791087
4073,0.5847837578325228,0.5842061444464798
4074,0.5855032501283954,0.584904372095255
4075,0.5856596975898016,0.586217731566859
4076,0.5863597799022914,0.5871315837460802
4077,0.5866857591904341,0.5879338331883032
4078,0.5870886534725795,0.5883268329200019
4079,0.5877187259777279,0.5881661522748985
4080,0.5878892736210005,0.5878045322267077
4081,0.5877878827270577,0.587125590939363
4082,0.5871901015421912,0.5871606753488987
4083,0.586736951485505,0.5880419501970765
4084,0.5870986654113313,0.5891772081972484
4085,0.5878227234629285,0.590865052545153
4086,0.589201599589184,0.592049646386274
4087,0.5907203417070606,0.5926324401308192
4088,0.591657358347661,0.5933889314902119
4089,0.592699274034034,0.594060062466312
4090,0.5936065742833873,0.5929978022026706
4091,0.5932263832453597,0.5900979435168265
4092,0.590886266238041,0.5878655499273561
4093,0.5883836218584672,0.5860244611894454
4094,0.5860933166219777,0.5837698161512862
4095,0.5830433654434533,0.5815597325355251
4096,0.5802021906098239,0.5797877873518641
4097,0.5779863942474843,0.5785171152623305
4098,0.57619733519143,0.5767908210819549
4099,0.5746215486274244,0.5746779824223774
4100,0.5727269899227398,0.5717441138782475
4101,0.5701747090207053,0.5677181602698602
4102,0.566174838980789,0.5653992002353624
4103,0.5630358795042578,0.5648019575155785
4104,0.5617234133840647,0.5642610035157288
4105,0.5604109623860271,0.5643866426422909
4106,0.5599756256004865,0.5647921251808166
4107,0.5607381651621924,0.5653188515994366
4108,0.56178412597132,0.566612341653275
4109,0.563711584904328,0.5685680848171659
4110,0.5663269854353831,0.5698730311516079
4111,0.5682476740487711,0.570506345355793
4112,0.5692402890080556,0.571023588872748
4113,0.5701594282439391,0.5710966362599939
4114,0.5705906808635902,0.5713753604995734
4115,0.5706726191802968,0.5718945205838739
4116,0.5709921305111407,0.5720503655055853
4117,0.5708798790383914,0.5719679230520316
4118,0.5705600291704208,0.5734953075122156
4119,0.571625174889149,0.5767261601176373
4120,0.5746294426886088,0.5778412459807142
4121,0.5765016470612901,0.5770254347323234
4122,0.5763610116143928,0.5779917575738593
4123,0.5776390070276067,0.580159952485764
4124,0.5799087014812162,0.5814865884871845
4125,0.5810226392392426,0.5824812730994228
4126,0.5819094452154339,0.583607742733286
4127,0.5830764321307977,0.5846040208339344
4128,0.5840870049139403,0.585439048067507
4129,0.5851154897297262,0.5861138428237267
4130,0.586095493737164,0.5867464839591776
4131,0.586669833466285,0.5873289359245005
4132,0.587007857760133,0.5877538554823795
4133,0.5873518602486534,0.5880388064610289
4134,0.58767407948233,0.5879833521158386
4135,0.5876883860502193,0.5875463737381668
4136,0.5872869816164231,0.5868250081713365
4137,0.586600192660901,0.5857503407393975
4138,0.5855210310095561,0.5843934449302531
4139,0.5840465707338002,0.5827477104213493
4140,0.5822442427896186,0.580707299872485
4141,0.580056857029248,0.5782743319692285
4142,0.5774537753852356,0.5761135072853334
4143,0.5747646166755286,0.5742644364268757
4144,0.5724841607075106,0.5724027579261995
4145,0.5701940157065535,0.570704378478804
4146,0.5681271342653069,0.568739429618112
4147,0.5661364923496237,0.5664747520653466
4148,0.5638345646314482,0.5642736854399684
4149,0.5616054110288932,0.5620421294102491
4150,0.5593422719655582,0.560301132521076
4151,0.5573129220351356,0.5591511355293923
4152,0.5558390195384378,0.5582861297633717
4153,0.5546804532810843,0.5578738501402152
4154,0.5540834661680897,0.5577079254875844
4155,0.5540274545092011,0.55778149127372
4156,0.5542812605467163,0.5583580507789149
4157,0.5550461515192733,0.5594105918389023
4158,0.5562576694525833,0.5605189659383824
4159,0.5575903164018003,0.5616981795788482
4160,0.559011071501427,0.5631495269699968
4161,0.5607403004294222,0.5647830931856586
4162,0.5626825176308573,0.5669370388993143
4163,0.5649747908829011,0.5696520907633643
4164,0.5678856651702746,0.5726987428819988
4165,0.5711782222204541,0.5761673972156945
4166,0.5749031223361889,0.5783182101643204
4167,0.5780213318224953,0.5789610992512466
4168,0.579451799590071,0.5789877277361343
4169,0.5800625969317502,0.577897188277134
4170,0.5793282782310644,0.5775168688577441
4171,0.5781468200659129,0.5779907589293668
