time,predicted,true
4022,0.5637733175327373,0.5635637393610827
4023,0.5623837607270213,0.5619313320310892
4024,0.560601298775802,0.5601826240617573
4025,0.5585478771045924,0.5579995353609656
4026,0.5564220293169811,0.5562596904775738
4027,0.5544822007546427,0.5550578502450141
4028,0.5529415573167736,0.5537098251330769
4029,0.5519553129740379,0.5524309843246236
4030,0.5515078441466491,0.551603563172467
4031,0.5514939346896501,0.5512020206344461
4032,0.5518295240120547,0.5512148952203348
4033,0.5523702978313131,0.5517436542970028
4034,0.5530310053651822,0.5516112689806949
4035,0.5535947399354905,0.550750063587925
4036,0.5539180803266893,0.5515259562001176
4037,0.553938335134081,0.5538181103927264
4038,0.5536386322027383,0.5540791790195417
4039,0.5530284459199014,0.5525361953384339
4040,0.5521812722478909,0.5510289589382705
4041,0.5513335982471017,0.5488749031251516
4042,0.5507499381475742,0.5481564311545084
4043,0.5506614063541255,0.5492255380945418
4044,0.551132052158365,0.5506314213786492
4045,0.5520900505329036,0.5529787083999017
4046,0.553451121102811,0.5542321033959816
4047,0.554741079559844,0.5541358493993903
4048,0.5557244388637589,0.5541926834522882
4049,0.5562986722519682,0.5538678511441677
4050,0.5564039329415693,0.5541225059193232
4051,0.5564114423038746,0.5551606993564334
4052,0.5565813583834514,0.556086689867067
4053,0.5571851210636595,0.5571698858640008
4054,0.5583609564790338,0.5583835104132465
4055,0.5600771740487713,0.5596363798095899
4056,0.5620789186886016,0.5611605375037767
4057,0.5641739636048135,0.5629327385777878
4058,0.565957235385311,0.5642518626311018
4059,0.5671897091237471,0.565093433317063
4060,0.5679051467630318,0.5657741936710595
4061,0.5681443304527674,0.5661148882433806
4062,0.5682177672498603,0.5666830373911652
4063,0.568523506459191,0.567522616615318
4064,0.5691636893112928,0.5682038879197729
4065,0.5703276740709898,0.568858775722039
4066,0.5720696696621421,0.5703429107679006
4067,0.5743159314164,0.5727009854384529
4068,0.5769347450007666,0.5756313697705016
4069,0.5796956182844013,0.579374780493271
4070,0.5822616307607434,0.5818917225536142
4071,0.5844330369746193,0.583026934017052
4072,0.5860755320239899,0.5839741298791087
4073,0.5871781548628812,0.5842061444464798
4074,0.5878561447227761,0.584904372095255
4075,0.5882567428458797,0.586217731566859
4076,0.5885338220844478,0.5871315837460802
4077,0.5887712759319114,0.5879338331883032
4078,0.5890151262546749,0.5883268329200019
4079,0.5893661736720969,0.5881661522748985
4080,0.5896823117433547,0.5878045322267077
4081,0.5898652995415182,0.587125590939363
4082,0.5899894547701109,0.5871606753488987
4083,0.5902255026199088,0.5880419501970765
